S1MEAN,S2MEAN,S3MEAN,S4MEAN,S5MEAN,S1MEDIAN,S2MEDIAN,S3MEDIAN,S4MEDIAN,S5MEDIAN,S1STDEV,S2STDEV,S3STDEV,S4STDEV,S5STDEV,S1AVEDEV,S2AVEDEV,S3AVEDEV,S4AVEDEV,S5AVEDEV,S1MIN,S2MIN,S3MIN,S4MIN,S5MIN,S1MAX,S2MAX,S3MAX,S4MAX,S5MAX,S1SKEW,S2SKEW,S3SKEW,S4SKEW,S5SKEW,S1KURT,S2KURT,S3KURT,S4KURT,S5KURT,ASA,S1MEAN2,S2MEAN2,S3MEAN2,S4MEAN2,S5MEAN2,S1MEDIAN2,S2MEDIAN2,S3MEDIAN2,S4MEDIAN2,S5MEDIAN2,S1STDEV2,S2STDEV2,S3STDEV2,S4STDEV2,S5STDEV2,S1AVEDEV2,S2AVEDEV2,S3AVEDEV2,S4AVEDEV2,S5AVEDEV2,S1MIN2,S2MIN2,S3MIN2,S4MIN2,S5MIN2,S1MAX2,S2MAX2,S3MAX2,S4MAX2,S5MAX2,S1SKEW2,S2SKEW2,S3SKEW2,S4SKEW2,S5SKEW2,S1KURT2,S2KURT2,S3KURT2,S4KURT2,S5KURT2,SUBJECT,ACTION,TRIAL
904.8453708,121.7232584,-287.5767359,-284.486977,-166.7525295,998.75,193.09,-216,-260.25,-143,442.110108,610.4160494,334.7810375,241.3004463,151.8861624,337.6414427,515.4600159,294.162806,211.3646118,106.0221803,-256,-1254,-1051,-777,-803.22,2158.9,1672,744,251,194.91,-0.369040508,0.118182072,0.128282665,-0.036302041,-1.262893246,-0.145820823,-1.083000106,-1.025421012,-1.130295857,2.760961536,1012.423489,908.2527446,532.4839995,363.2911247,303.4058828,178.0672085,998.75,531.9,248,260.25,144.405,435.0638531,322.1171608,250.5498792,217.0216948,138.4415316,333.4402251,271.410036,230.9113214,193.42754,97.74023701,0.5,2,0,0,0,2158.9,1672,1051,777,803.22,-0.307742491,0.429646816,0.331140998,0.272959931,1.828912094,-0.240100168,-0.68503327,-1.219744089,-1.255722395,3.890052064,18,FIVE,1
905.2341651,112.0677221,-315.1465704,-276.7157961,-183.711283,992,149.5,-239,-260,-152,453.9909,607.4382525,349.7126333,243.6656257,149.5861331,345.8068711,509.9344809,309.1770814,211.3942215,107.8910444,-641,-1394.7,-1272,-812,-802,2047,1549.5,838.26,256,250,-0.274072121,0.127108691,0.106838043,-0.025079234,-1.261668151,-0.148637547,-1.059168075,-0.810693187,-1.065949996,2.003800893,1020.611041,908.7329908,524.0319224,386.3924828,299.8294764,189.1233724,992,540.5,294.175,260,152.5,446.9430273,326.8190441,268.8758041,214.5710566,142.6789078,341.5334139,272.9888991,244.7011082,189.2277208,104.032547,0,0,0.48491,0,0,2047,1549.5,1272,812,802,-0.21079305,0.380083308,0.371708991,0.300236945,1.551595334,-0.247258825,-0.756014244,-0.799458624,-1.166123583,2.35964082,18,FIVE,2
907.4024392,116.2163752,-300.0798441,-279.874469,-187.9576843,994.27,165,-221,-276,-156,448.4437912,608.7598038,336.8407036,241.0145726,152.3686472,342.0322634,510.0703533,297.8780557,209.3175198,113.7642356,-253,-1303,-1101,-763,-799,2047,1375,707,269,187,-0.2586616,0.118647656,0.056368595,0.023643844,-1.087760318,-0.20517463,-1.025391882,-0.966646684,-1.114784056,1.440838153,1020.093699,910.2217448,527.1647084,366.3841304,302.4903773,194.2940121,994.27,541,252.7,276,156,442.6905387,325.6747087,263.1555278,211.9219978,144.1976391,338.5855368,269.7282932,241.6331206,187.3230091,108.9706215,1,0.67376,0,0,0,2047,1375,1101,763,799,-0.206687272,0.456810061,0.377162117,0.247781196,1.389831392,-0.279508114,-0.661564595,-1.097194933,-1.242926168,1.816082942,18,FIVE,3
904.2893697,115.9650941,-306.5101799,-276.7425426,-193.9706891,992,160.5,-222,-275.195,-158,438.8500945,605.5060906,339.1388883,241.8939906,156.4456172,332.7170445,506.5309563,299.0645728,209.0734192,114.2795445,-255,-1321,-1194,-808,-862,2047,1515,755,365,290.7,-0.293782631,0.120648571,0.020130746,0.007922767,-1.281565838,-0.13609312,-1.057229188,-0.843096366,-1.066014159,1.941723976,1019.483556,906.4329695,524.5461421,369.1548848,300.2329337,198.1660559,992,540.5,249.5,276,158.07,434.403251,323.756704,269.5722277,212.0216677,151.0937753,330.0318853,271.4609778,246.4062581,186.4425618,111.2556587,0.50891,1,0.21176,0,0.033571,2047,1515,1194,808,862,-0.252687465,0.416976917,0.427418506,0.278089324,1.491447985,-0.197198133,-0.747967492,-0.941881899,-1.203981155,2.198395811,18,FIVE,4
913.0645913,123.7539109,-316.2125824,-276.7460716,-196.8888895,994,165,-239,-276,-159,446.6838111,606.3238163,342.8364839,247.7610297,159.8775904,340.5970202,506.0314384,302.651531,212.7001707,117.6336622,-574,-1258.9,-1254.4,-743,-958.21,2090.6,1461.1,686,311,343.93,-0.271290073,0.12895892,0.083541929,0.033832719,-1.188637092,-0.181721934,-1.041758963,-0.793067291,-0.983813047,1.885464077,1031.671459,915.6453506,523.9177431,381.0456366,304.3064448,202.4140867,994,528,281.28,283.16,160,441.3668319,329.1325417,268.9043937,212.9876638,152.8186747,337.4595309,276.0810886,245.3091719,185.689808,113.9671679,1,1,0.8804,0,0,2090.6,1461.1,1254.4,743,958.21,-0.220981047,0.430310978,0.382972229,0.29845598,1.471033665,-0.267673607,-0.714228996,-0.83705747,-1.148028507,2.124528616,18,FIVE,5
887.8629747,120.4405561,-298.7721945,-324.9064882,14.36382003,988,134.5,-213,-249.49,-11.5,494.7713576,613.9958588,343.1917752,269.8662459,182.9668602,381.1743179,499.8271628,307.1155875,239.4328717,153.6532126,-625,-1914,-1281,-907.72,-459.6,2059.1,1586,680,284,591,-0.278146726,-0.011771454,-0.0286594,-0.172845935,0.403600232,-0.15492134,-0.413401849,-1.110122532,-1.174910792,-0.422361934,998.9203968,898.4099166,509.2490005,367.6409584,339.1151548,153.0718197,988,411.52,241,249.5,131,475.342098,363.3827597,268.0744983,251.7707023,101.1991842,367.9469938,301.3731996,247.5130421,226.8187953,78.73220328,0.36188,0,0,0,0,2059.1,1914,1281,907.72,591,-0.140322848,0.765034991,0.427167409,0.348800097,1.044055563,-0.286033513,-0.046349801,-1.063834581,-1.294497902,0.990280288,18,SIX,1
892.3367605,125.8795493,-282.427882,-323.3386663,16.65406919,997.33,125,-198,-248.46,3,493.0974856,598.4514432,336.5740084,266.2368454,183.0984923,373.1581942,480.0057865,301.0832441,240.2619468,154.2891902,-623.23,-2048,-1183,-814,-536,2135.5,1481.3,531,195,722,-0.35222434,-0.041028483,-0.007119543,-0.183736683,0.435202571,-0.107953251,-0.110174821,-1.252698437,-1.342812154,-0.055791693,998.3492949,901.7141577,489.6203162,357.7658555,333.1141861,154.1105155,997.33,380,226.32,248.46,134,475.7244916,366.2755776,255.007398,253.8935028,100.2071238,361.0053936,303.8526989,237.883933,231.6047508,73.95145719,2,1,1,0,0,2135.5,2048,1183,814,722,-0.237564556,0.918407976,0.412026249,0.291673301,1.466630664,-0.208261508,0.41029434,-1.296391285,-1.408728257,3.302224659,18,SIX,2
882.140152,112.1857016,-280.1016904,-324.4857931,15.12026405,996,136.935,-200.715,-257.135,-11,484.2895588,603.2782777,333.4013572,265.3060008,178.2511909,369.9798545,486.4918216,294.0306468,237.851285,150.0825111,-677.18,-2048,-1211,-832,-607,2064.2,1668.4,615,308,666,-0.438590005,0.022456126,-0.036686597,-0.200575285,0.360467739,-0.02209662,-0.33447561,-1.052405553,-1.292446845,-0.148243845,987.2859204,894.4557116,496.2376399,350.0016958,332.251353,149.4306702,996,392,230,257.595,129,461.1361658,360.7925737,259.0212768,255.5092991,98.29771914,353.8327676,299.2170448,238.4382292,230.9584364,73.42574964,0.36885,0,0,0,0,2064.2,2048,1211,832,666,-0.278959675,0.830836736,0.46402867,0.29232386,1.318074859,-0.221422347,0.079781679,-1.121931141,-1.365544507,2.379646357,18,SIX,3
888.3282526,114.1379782,-276.9488084,-325.3153745,15.19796392,1002,141,-188.895,-255.835,2,494.9426826,619.9297871,338.8805023,267.0371673,178.7246641,376.9944706,501.4560077,301.085699,239.1739069,150.6027898,-603.39,-2053.1,-1212.1,-864.68,-498.51,2057.7,1523,553,214.35,596.3,-0.405823604,-0.04326261,-0.069425628,-0.17967364,0.371691216,-0.047741593,-0.253966068,-1.146608488,-1.291704108,-0.24082603,992.4294815,901.3152341,510.6675408,351.5012786,335.827271,150.3747506,1002,420,229,255.835,132,470.8667291,369.3844296,260.7026801,253.6844132,97.72716715,359.9930089,303.0192108,239.8811935,229.8742085,72.97874979,0.051059,1,0.2175,0,0,2057.7,2053.1,1212.1,864.68,596.3,-0.247252736,0.859648804,0.473434041,0.300936966,1.274270433,-0.206216501,0.261332109,-1.112227022,-1.370010981,2.08396179,18,SIX,4
871.9366637,126.9717852,-313.9644837,-326.4322668,12.7318997,987.115,128,-244,-251.5,-3.77315,485.2437462,599.6732236,342.1102895,263.801019,180.5306361,371.2877033,487.4367919,308.7446152,236.0898941,151.1654282,-583,-2048,-1461,-854,-671,2216.2,1468,899,225,675,-0.444654455,-0.086208898,0.140125412,-0.212692078,0.371958796,-0.10754344,-0.17383746,-1.13428189,-1.282381422,0.026474962,990.8023026,883.5948862,496.741416,382.066689,335.6802733,150.8629986,987.115,406.5,287.25,251.5,132,463.6658009,358.9913218,263.8503775,251.9226503,99.91834062,356.2029055,293.7238082,245.7107764,227.9219739,72.98683943,0.44895,0,1,0,0,2216.2,2048,1461,854,675,-0.310959985,0.889830644,0.242540742,0.328548091,1.459252191,-0.226549235,0.448307525,-1.276081096,-1.359952695,2.97353563,18,SIX,5
859.441244,120.2038844,-346.1825476,-258.5601488,-249.0061538,1022,87.5,-517,-218,-185,365.5328454,548.4418011,290.0282085,235.4585418,196.177627,284.6678848,448.3739402,261.2498265,194.3182862,125.7118327,-250.56,-1035,-1909,-686,-1260.6,1783,1673,458,117,141,-1.350465925,0.339806613,0.269837273,-0.355077857,-2.306916128,0.374487134,-0.892965804,-0.614470551,-0.915289339,5.088026107,1000.893599,860.9145873,454.1314338,383.5329714,280.0566669,249.7940847,1022,345,517,218,185,362.0475353,330.0206089,238.4294697,209.4206309,195.1728977,282.3928537,283.6882824,221.1515383,176.2757571,125.3176407,0.48643,1,0,2,2.6997,1783,1673,1909,686,1260.6,-1.332620864,0.60815537,0.107289913,0.676450701,2.351094926,0.304408953,-0.747292497,-0.349020851,-0.837688639,5.180339426,18,SEVEN,1
896.7928732,67.3677936,-473.3983237,-212.3242744,-387.4879193,1050,98.303,-567,-184,-291,434.8341217,609.1192261,365.1081417,300.1404384,318.1272519,337.4471884,505.4831653,284.2826944,232.3324966,216.267388,-707,-1608,-2048,-856,-1689,2170.8,2388.8,874.83,403.32,683,-0.99076743,0.298564055,-0.447640132,-0.505006743,-1.902238191,0.588585024,-0.723136177,2.063114473,-0.580027587,3.437177585,1108.201396,909.1181636,511.0768514,502.0820354,286.5505461,390.9733819,1050,543,567,206,291.14,408.4262503,338.002881,324.5158976,230.2986619,313.8317877,320.0630131,286.385119,248.3205731,181.5287006,215.0981371,0.90862,0,0,1,11,2170.8,2388.8,2048,856,1689,-0.812246251,0.606029634,0.997358031,1.167186546,2.023858334,0.097412838,0.555063631,3.257729023,-0.008699755,3.499105955,18,SEVEN,2
875.8669967,77.25798022,-472.0607681,-229.6211669,-360.4814886,1032,54,-562,-199,-273,402.74783,598.0890772,331.7504024,276.9463487,286.3111615,313.1430017,491.9201974,256.4839275,214.7736243,192.1617741,-725,-1325,-2048,-811,-1665,2047,2047,456,264,500.97,-1.022612624,0.382301629,-0.30978355,-0.550925209,-2.033683255,0.605863716,-0.729001394,2.187193849,-0.627035551,3.749407786,1085.645404,883.9749859,493.6233504,494.6378244,278.5440357,362.3816089,1032,522,562,204,273,384.6175712,346.2793713,297.0242329,227.6561041,283.9012897,301.5931514,296.26014,226.4112768,179.6618384,191.3343628,1,3,1,0,1,2047,2047,2048,811,1665,-0.879479342,0.599237418,0.809140568,1.074910831,2.105243403,0.138987392,0.108759063,3.381765409,-0.218091584,3.834258631,18,SEVEN,3
864.647849,94.43586883,-415.8122579,-241.5380954,-319.7588529,1021.9,61.731,-544,-230.82,-239.75,387.4965543,590.9724281,321.6397759,256.5365635,253.6094155,298.7428359,486.904342,265.483579,200.0193715,166.6067953,-633,-1182.4,-2048,-754,-1500.2,2047,2047,501,223,325,-1.088619344,0.410676624,-0.219840944,-0.458083788,-2.113429888,0.692662308,-0.65596876,1.938924895,-0.710578629,4.127831006,1044.040347,872.0889938,488.9716202,446.8342236,277.1722204,321.8932421,1021.9,513,544,230.82,240,370.4381446,344.9189759,276.9098072,217.5289697,250.8935639,288.0147292,289.4196986,227.4859493,170.0952039,165.6184281,1.9514,0,0,0,0.5,2047,2047,2048,754,1500.2,-0.953989333,0.706471157,0.814982676,0.90781442,2.204990387,0.250556566,0.671384094,3.732328109,-0.430469503,4.263659924,18,SEVEN,4
867.8183555,87.36739624,-422.3278711,-238.501873,-335.4578454,1022,73.6025,-542,-223.19,-255,390.9330708,600.1814836,327.413556,266.3813589,264.758048,301.1878537,495.7225325,267.2521017,207.8015861,173.3513301,-660.37,-1103,-2071.2,-774,-1505,2067.6,2047,658,193.87,440.19,-1.019284876,0.418812817,-0.3394848,-0.450220591,-2.088689409,0.686990756,-0.670981303,2.150365592,-0.727067921,4.225740732,1052.861672,875.1001087,499.6279006,450.917317,282.0538135,338.3004133,1022,517.77,542,223.19,256,374.341207,343.6739419,286.7448051,219.721218,261.1144222,290.8581492,288.4337599,232.8134895,172.9386526,172.2165184,2,0,0.97245,0,6,2067.6,2047,2071.2,774,1505,-0.878628907,0.722851518,0.908197991,0.960578847,2.213407264,0.232351347,0.75136195,3.741074497,-0.362713113,4.371883082,18,SEVEN,5
852.4621794,97.00397318,-352.9369143,-325.6082982,96.02539232,1002,105,-522.5,-240.5,143.555,384.7556068,575.6467869,300.5492796,288.0796417,224.9559751,295.5640524,456.4896227,273.5509271,252.7679616,197.4416681,-121,-2024,-1264,-943,-641,1692.7,1211,440,260,1006,-1.271413409,0.012845541,0.387392611,-0.440520059,0.521343831,0.354054189,-0.391489836,-1.145622983,-1.03853413,-0.137815838,987.8803791,856.4656646,465.8687374,394.6773223,338.7400628,204.423535,1002,320.42,522.5,241,175,375.7553706,351.6402937,243.1253902,272.5102683,134.2470657,289.443072,308.149284,228.289072,242.2499588,96.0356892,0,0,1.7887,0,1,1692.7,2024,1264,943,1006,-1.23182032,0.679523016,-0.091502261,0.596615723,1.837526807,0.236444839,-0.204206334,-1.317522437,-1.077016293,4.975354272,18,EIGHT,1
872.9395834,91.76892151,-528.6242039,-339.0409808,238.4895118,1035.2,112,-599.67,-243,307.5,454.906151,596.0053256,363.3637362,369.9436225,348.2352146,350.4080729,464.683725,261.9167068,286.5189255,289.8007088,-668.04,-2058.3,-2048,-1120,-791,2085,1364.9,661,536.54,1541,-0.969282456,-0.188166168,-0.866607138,-0.498665869,0.681474875,0.506527447,-0.04705466,3.071950492,-0.308993741,0.464986693,1105.312008,894.1748366,477.644098,536.9473478,389.9052451,323.7418027,1035.2,365.5,600,277,313,411.5792246,367.9678059,350.9419829,315.8546305,270.7665223,320.1428197,320.0902275,251.2747126,249.9388351,204.6529847,2,0.19106,0,0,0,2085,2058.3,2048,1120,1541,-0.73088736,0.764668412,1.079293752,1.043104353,1.426016691,0.091473475,0.571924784,3.385124553,-0.302014849,2.444717118,18,EIGHT,2
850.2011118,96.39038359,-432.1502035,-334.7809394,158.9189185,999.26,121,-549.06,-244,191.5,414.4586917,587.1318203,319.3981242,326.2853611,290.2290074,319.7665986,470.819957,267.5907519,271.3704075,244.2862818,-184,-2442.1,-1966,-1045,-949,1933,1309,906.29,401,1285,-0.993063309,-0.036857057,-0.026597525,-0.417946283,0.660789016,0.224713797,-0.283774655,1.068588291,-0.645166642,0.52287441,1027.725807,858.8652416,480.3029471,453.6391972,367.0243167,259.8583699,999.26,375.3,549.83,258,216.2,396.1838642,351.0307478,288.0481268,289.5223724,204.7983693,307.1871471,301.1465962,242.5866558,245.3635618,151.2737329,2,0,0,1,0.24859,1933,2442.1,1966,1045,1285,-0.898619264,0.746206602,0.427696894,0.793976589,1.686743855,0.059267291,0.499966891,1.310467757,-0.70913435,3.845232625,18,EIGHT,3
853.7413285,98.82879224,-444.8509741,-335.1321493,161.6629094,1003,122,-558,-237.955,197,405.4825668,592.2906603,323.0470048,329.4151714,290.3031879,312.8509018,472.7059311,266.4949459,270.6313964,245.8028253,-199,-2048,-2048,-1022,-761,1874,1243,800,442.89,1339,-1.025399564,-0.096359671,-0.278024628,-0.376536697,0.654902027,0.258816153,-0.230967396,1.635208939,-0.598794137,0.505501946,1036.813498,859.1567294,484.7169722,460.4467681,370.9159135,260.2676115,1003,367.665,558,263.595,216.78,393.8727531,354.2873666,300.3896295,288.5090746,206.5239871,304.9686565,303.6608503,247.0976475,241.4176422,154.5329665,0,1,0,1,0,1874,2048,2048,1022,1339,-0.965053057,0.762216615,0.569031117,0.794675971,1.643289284,0.14281513,0.51260155,2.169319795,-0.676388474,3.67998864,18,EIGHT,4
861.4726392,96.44210705,-459.8963344,-341.3421002,184.0103365,1015.1,126.25,-571,-244.5,255.5,405.4569143,590.1753277,316.8220137,336.7353502,296.490922,314.7553413,464.216376,262.6146675,274.9769496,253.3645025,-244,-2048,-2048,-1078,-722,1938.7,1207,796,410,1340,-1.117357964,-0.107513127,-0.267151917,-0.500782268,0.653091308,0.27134983,-0.091520387,1.584563569,-0.594716149,0.379448571,1055.13746,869.4736575,475.9734597,468.7651286,374.9299744,273.2612344,1015.1,317.12,571.25,260,263.075,387.9943562,361.8805901,303.5396204,298.8671927,216.9705945,303.0200574,313.5760956,252.162562,247.589525,163.4945987,0,0.15238,0,0,0,1938.7,2048,2048,1078,1340,-1.029573019,0.806689792,0.467429247,0.88563729,1.534634934,0.060345803,0.580542199,1.671277334,-0.578661694,3.244861025,18,EIGHT,5
807.2486628,141.5441028,-383.5692797,-306.7115562,-89.25246973,949,233,-536,-219.43,-120,545.4852945,645.9946694,316.9540666,239.2953426,148.0517468,450.7295936,537.410557,290.0361865,219.773112,114.1443434,-552.36,-2462.5,-1819,-701,-724,2325.5,2327.4,683,390,371,-0.067161823,-0.113013651,0.179900483,-0.067835131,0.263549992,-0.711142184,-0.354592974,-0.816914847,-1.47932644,0.612304814,959.6085197,817.0634311,558.2757096,409.2405518,316.2581773,145.2815052,949,575.5,537,220,138,530.6653994,354.3427394,283.0186152,226.523055,93.66697477,439.3718254,275.5536614,261.9977656,211.9077524,69.54399608,0,0,0,0,0,2325.5,2462.5,1819,701,724,0.001962058,0.843766139,0.032374885,0.19621121,1.161739855,-0.719041465,1.943860624,-0.844450319,-1.627317187,2.571204128,18,NINE,1
783.1030188,132.9544315,-343.8352455,-305.7790738,-89.10932969,958.5,217,-351.665,-215.18,-119,597.8925692,641.1274805,325.5118365,239.17469,143.6926212,495.1382896,520.6209048,289.5860051,219.944625,112.052926,-1233,-2315.7,-1908,-968,-718,2182.6,2600.3,815,358.89,375,-0.309167335,-0.11432845,0.133803691,-0.166046512,0.20621823,-0.358107162,-0.062579282,0.142130494,-1.4604589,0.604862958,922.2750184,825.5052581,543.2591256,383.0880287,310.353112,141.0876547,963.225,536,474.21,215.675,134,537.8109201,365.3541888,278.2322282,233.2064143,93.1541418,447.7267131,285.4845547,255.7325575,216.1822009,69.39483467,0,1,0,0,0,2182.6,2600.3,1908,968,718,-0.019089633,1.023642636,0.336346694,0.226040628,1.136289576,-0.791913994,2.156670953,-0.12165814,-1.517549665,2.491775582,18,NINE,2
622.9410312,182.7506104,-303.5239988,-302.333534,-92.23011943,556,209.5,-236.5,-241,-107.3,649.6263205,947.0313554,388.1218932,251.9191338,169.6730919,539.8591862,737.5196225,337.0087227,221.3079861,127.0004805,-767,-2048,-2043,-822,-653,2201.4,2069.6,1505,863,533,0.380226305,-0.227910564,0.227884152,0.07568047,0.197442427,-0.537148033,-0.183289619,0.474134672,-0.890547468,0.840487285,783.2573603,695.5385357,761.6966358,401.3074092,326.2505845,154.3923359,581,606.5,399.5,242,132,571.18115,591.4469585,285.802614,220.0495701,115.9769458,475.0632198,492.6004227,253.9090505,201.9024725,88.94390774,0,1,0,0.5,0,2201.4,2069.6,2043,863,653,0.715574758,0.713230328,0.602286183,0.304189232,1.140752595,-0.374505566,-0.559190464,1.035244026,-1.418780555,1.282916348,18,NINE,3
825.2962134,134.1311611,-387.1114239,-303.4574966,-86.14907924,975.5,208,-530,-221,-120,577.7745359,637.6603326,326.0684302,239.5389735,154.5419968,470.802202,521.2122344,289.2536474,219.3376187,119.1767026,-916.78,-2143.3,-2069,-690.32,-652,2201.4,2246.3,719.3,312,426,-0.210033249,-0.037888622,-0.023006326,-0.059703974,0.432821631,-0.674910966,-0.155956357,0.30261008,-1.489430616,0.410246377,973.8934125,849.6129957,543.9549311,414.3886134,313.6870642,149.2950437,975.5,552,531,221,139,541.3672032,358.6110559,290.6012077,225.9717471,94.92015824,441.6005417,274.1427656,261.3241398,210.8460883,71.88226277,0,0,0,0,0,2201.4,2246.3,2069,690.32,652,-0.058662996,1.053626948,0.36461902,0.189666062,0.930025067,-0.732673875,2.274873375,0.545792126,-1.628499764,1.128607355,18,NINE,4
672.3941175,172.8836517,-336.2215596,-304.0246316,-92.54103294,632,201,-318.75,-234.75,-114,653.1956192,887.9630248,358.2934496,249.2727593,164.1978266,553.3154713,690.5611974,316.3031349,220.6327482,124.0408965,-721,-2246,-2048,-845,-786,2412.2,2360,1229,306.71,557,0.296970341,-0.201446637,0.001046623,-0.01921952,0.201762524,-0.724097265,0.015851041,0.396437913,-1.1358474,1.039711331,834.2915335,732.4489547,711.9403418,392.9281879,325.0542207,153.0671797,638,585,402.225,236.5,133.43,585.0277364,557.9292542,294.9699002,221.1367314,109.946613,496.3403503,446.3808686,265.6852199,202.8337022,82.84352801,0,0,0,0,0,2412.2,2360,2048,845,786,0.566010613,0.875359077,0.566853178,0.322160373,1.272082143,-0.634162752,-0.096831154,0.756061728,-1.382789165,2.327597835,18,NINE,5
842.7698413,169.9409138,-262.7470555,-308.2357838,-88.25961629,868,246,-189.43,-249,-100.39,589.2701611,642.1683515,302.2794203,239.5197053,159.5229297,474.2220422,524.6547273,259.7325378,220.2271252,123.6916401,-1012,-1722,-2048,-786,-664,2367.4,2047,332,109,377,-0.065292197,0.20665752,-0.396444312,-0.035298456,-0.160482816,-0.34550764,-0.368211579,-0.546179975,-1.570002593,0.255830552,954.4506237,873.8364179,555.3456455,309.3034311,314.1235622,147.3488851,871,548,197,249,127,542.1128769,364.3160647,254.4176274,231.7406634,107.328464,442.9435849,276.0273462,226.3162224,215.0092085,80.2910585,1,0,0,0,0,2367.4,2047,2048,786,664,0.235823654,1.163228927,0.771456789,0.099027911,1.297430143,-0.703240615,2.169932036,0.00284119,-1.628503827,2.046535791,18,TEN,1
857.9366413,157.7031277,-285.578712,-305.9759294,-91.77984882,878.49,215,-206,-257,-100,589.5992966,636.3515504,289.5223037,238.5493825,148.7646945,478.0615471,509.3871857,254.6393329,218.2896291,113.4205638,-1278,-2048,-1141,-690.16,-649,2093.2,2047,319.26,137,442.78,-0.044692906,0.249556372,-0.256126952,-0.021617867,-0.216770708,-0.480956225,-0.250432543,-1.122164903,-1.559551568,0.62792358,971.8670525,881.9802849,538.3438143,318.4507048,312.8460254,138.153756,879.495,539.5,212.5,257,118,552.9689899,374.006923,252.9004659,229.4614192,107.066579,454.1687431,285.7037291,229.4301948,212.1588899,80.09227981,1,0,0,0,0,2093.2,2048,1141,690.16,649,0.18533898,1.164652732,0.541193612,0.096130078,1.330487522,-0.784789828,1.789442098,-1.139536687,-1.628383333,1.929583413,18,TEN,2
813.2869305,172.5753904,-315.5518221,-309.8069473,-87.16260626,829,280.57,-228,-262,-92,638.4193798,758.4637796,328.9977194,242.2008984,181.5131208,523.9525163,624.600554,292.3434173,219.5012504,138.9193674,-1343,-2048,-1378,-753,-839,2106.5,2109.9,459,212.79,543,-0.112023114,0.01830923,-0.231708989,0.026989745,-0.101025502,-0.347716548,-0.483692192,-0.743241211,-1.448816789,0.596868645,945.7105866,865.973526,656.4351054,360.7535835,321.3594378,159.1205107,843.97,619,236,262,133,564.8537332,417.0590894,278.6642038,226.6407265,123.3530405,474.2767385,313.2723376,252.447162,209.1830621,94.18484284,0,1,0,0,0,2106.5,2109.9,1378,753,839,0.293553992,0.967312658,0.586136754,0.111165107,1.307947256,-0.844627057,1.018573895,-0.420198627,-1.597540517,1.993387781,18,TEN,3
823.7493391,182.8860382,-301.5325986,-312.4674396,-89.50474173,883.24,315,-212,-264,-102.62,664.355608,722.2693874,322.3714815,238.9137301,174.4450784,530.3646161,603.9397586,281.953891,216.088558,134.386571,-1186,-2048,-1449.7,-705.57,-686,2309,2047,470,141.28,375,-0.312835379,-0.001060966,-0.27903232,0.024490765,-0.152380987,-0.153137917,-0.464104543,-0.546167975,-1.428115562,0.171473224,953.1942007,901.8778568,634.2215118,347.3849589,324.2928409,159.1696492,897.24,591,225,264,133,553.6045232,390.7592065,272.3115596,222.5891533,114.4475836,452.0979575,286.0629023,244.5472751,205.5952466,86.36742637,0,1,0,0,0,2309,2048,1449.7,705.57,686,0.220150208,1.070318996,0.687047261,0.133299721,1.31462934,-0.684611693,1.406921262,-0.235826612,-1.596622989,2.033675326,18,TEN,4
858.0857671,180.4540658,-304.4335905,-310.5157451,-84.96056792,903.995,260,-211.5,-262,-106.75,641.689476,679.5546215,320.6926171,245.0573947,189.4125803,514.4721564,549.3053873,283.566216,221.8198395,145.3264005,-1152.1,-1729,-1733,-744,-699,2485.6,2047,435,203,517,-0.255584753,0.150778051,-0.256239503,-0.028950895,0.144113859,-0.213802872,-0.25409469,-0.665940935,-1.456376907,0.377921258,982.44236,914.6794856,582.3878548,349.0682372,321.8982545,169.2730314,914.5,543.695,221.25,262,144,558.0252445,393.7543278,271.4067174,229.8942799,120.1343929,457.6899756,293.2067131,245.8546156,211.7575942,92.08559175,1,1,0,0,0,2485.6,2047,1733,744,699,0.189103724,1.206369193,0.629245335,0.162481353,1.163781284,-0.747481825,1.510966576,-0.329853212,-1.568684943,1.555928978,18,TEN,5
634.4442021,236.2149558,-349.9624601,-601.363377,-494.2103449,548.2,198.5,-385,-313,-161,831.2407529,1058.740872,517.249368,737.6288515,778.1752226,698.1388028,807.2456703,414.1551098,571.4918425,610.1618786,-1233,-2091.2,-2048,-2023,-2024,2210.8,2131.7,2047,532.99,893,0.069264438,-0.198340028,0.50845446,-1.121195017,-1.277381,-0.943103305,-0.224121937,1.597918544,-0.198219938,-0.009980769,1089.344964,842.8111064,835.446125,491.404372,644.819136,549.5246311,701.52,608.01,531,335,193,618.8677064,691.6940485,385.3352913,699.9397309,740.131445,517.943556,593.7250919,319.6169728,548.0096928,586.5794056,0,0.5,0.5,0,1,2210.8,2131.7,2048,2023,2024,0.566111945,0.631967028,0.801490187,1.272521767,1.379225968,-0.789923383,-1.032485812,0.55087375,-0.073028652,0.067081327,18,ELEVEN,1
