S1MEAN,S2MEAN,S3MEAN,S4MEAN,S5MEAN,S1MEDIAN,S2MEDIAN,S3MEDIAN,S4MEDIAN,S5MEDIAN,S1STDEV,S2STDEV,S3STDEV,S4STDEV,S5STDEV,S1AVEDEV,S2AVEDEV,S3AVEDEV,S4AVEDEV,S5AVEDEV,S1MIN,S2MIN,S3MIN,S4MIN,S5MIN,S1MAX,S2MAX,S3MAX,S4MAX,S5MAX,S1SKEW,S2SKEW,S3SKEW,S4SKEW,S5SKEW,S1KURT,S2KURT,S3KURT,S4KURT,S5KURT,ASA,S1MEAN2,S2MEAN2,S3MEAN2,S4MEAN2,S5MEAN2,S1MEDIAN2,S2MEDIAN2,S3MEDIAN2,S4MEDIAN2,S5MEDIAN2,S1STDEV2,S2STDEV2,S3STDEV2,S4STDEV2,S5STDEV2,S1AVEDEV2,S2AVEDEV2,S3AVEDEV2,S4AVEDEV2,S5AVEDEV2,S1MIN2,S2MIN2,S3MIN2,S4MIN2,S5MIN2,S1MAX2,S2MAX2,S3MAX2,S4MAX2,S5MAX2,S1SKEW2,S2SKEW2,S3SKEW2,S4SKEW2,S5SKEW2,S1KURT2,S2KURT2,S3KURT2,S4KURT2,S5KURT2,SUBJECT,ACTION,TRIAL
877.4031136,287.500025,-224.555509,-348.4659771,71.84316822,992,237.5,-98,-313,16.5,704.4938549,663.0017793,545.9004117,338.3886959,311.8563599,540.5076675,508.3284441,438.8417061,285.8004195,246.6506682,-1369.1,-2076.3,-2084.4,-1194,-1288,2146.6,2288.3,1815,512,1357,-0.66075647,-0.224934321,-0.656138106,-0.077999197,0.590892189,0.039185282,0.687826801,0.713861564,-0.796624802,1.137161539,1014.646561,998.3473931,555.1647701,435.142376,393.0251743,243.7831163,997,473.33,327.935,327.5,189,518.983852,462.5086535,398.771364,285.3965881,207.2685484,407.553394,373.6230605,314.2013466,246.1732304,149.9954518,0,0,0,0,0,2146.6,2288.3,2084.4,1194,1357,0.056740406,0.971489459,1.452496095,0.487294868,1.800731261,-0.424243431,0.437465293,2.590206574,-0.873208039,3.935298982,7,6,4
218.3991493,227.8588584,-170.6793372,-359.5701185,-59.17514754,-34,233.5,-99,-303,-117,1028.591469,751.3906347,690.9236804,354.4691662,290.8230789,925.7067228,585.5026581,549.2487446,284.5065353,207.4700216,-1820,-2379.7,-2199,-1539,-1417,2180,2150.2,2152,647,1495,0.27808346,-0.293304744,-0.269347722,-0.280603582,0.970322334,-1.281676048,0.126341177,0.208476826,0.071979086,3.382506224,511.4114313,911.5735486,626.1082507,552.171442,403.1077876,226.7498427,867.815,587.365,531,337.65,182.83,523.9039706,473.6923701,448.9133809,304.0267767,191.4381246,409.9217045,380.9452253,344.5104435,250.4146516,134.0226051,0,0,0,0.61513,0,2180,2379.7,2199,1539,1495,0.432069872,0.81252146,1.166451184,0.841475373,2.180724029,-0.255162546,0.243574626,1.456257137,0.042575824,7.376776628,7,6,5
862.4436932,170.589438,-330.4977792,-236.3200541,-286.4935781,1031,179,-304.72,-199,-202.5,722.060738,857.1675747,550.7095095,361.8876471,404.8988415,566.9541717,653.0232015,439.896117,266.879809,303.9236183,-1267,-2048,-2048,-2048,-2048,2047,2047,1932,887,1210,-0.497155577,-0.374448636,0.062641516,-0.632198801,-0.647374411,-0.264758422,0.347513371,1.104612462,1.726396595,1.47936075,1009.982376,983.8270405,670.7317393,502.2003417,327.1882567,361.7746838,1031.5,574.5,531,241,248,545.0971581,560.0926943,400.2735274,282.3597027,339.2808274,427.449314,448.8863862,311.2887276,212.343854,264.5243897,1,1,1,1,0,2047,2048,2048,2048,2048,0.143789478,0.898284404,1.165754131,1.674845459,1.436437554,-0.467417682,0.051091342,1.587239296,3.972560889,2.156276746,7,7,1
735.8329422,133.7353392,-439.1808755,-205.6604183,-379.1174221,764,229,-555,-120.42,-270.12,708.9256848,938.4059822,659.8677209,495.9709316,441.476096,569.0852283,771.9189756,530.1842182,390.6285759,340.3368953,-1151,-2144.5,-2334,-1892,-2047.7,2317.3,2123.7,2047,831,1179,-0.167755772,-0.231916708,-0.20730328,-0.695269189,-0.990902363,-0.431998061,-0.570685499,0.233991716,-0.238577516,0.955597884,968.6285813,865.1255959,788.5943586,628.4774725,396.0312395,416.273068,781.09,716,583.42,274.41,281,543.5858109,525.6654388,482.9344824,362.4754422,406.6127349,445.0423591,426.2734474,359.040121,284.2948841,316.7729689,1.7042,0,1,0,0,2317.3,2144.5,2334,1892,2047.7,0.523608998,0.556132641,1.137907496,1.221502843,1.346886745,-0.477174222,-0.35555594,1.184202129,0.509468578,1.227561229,7,7,2
806.3850637,159.0802638,-393.0843848,-223.5942432,-329.9227204,966,155,-532,-173,-236,661.1219743,781.5960622,524.2035679,374.693301,457.1992384,511.7581435,606.8062014,415.0817463,277.480831,337.2432274,-1129,-2114.1,-2048,-2047,-2096.3,2054.6,2527,1983,1174,1961,-0.62352497,-0.24924473,0.320096236,-0.607480683,-0.666616681,0.051046202,0.32012503,1.5933406,1.486246028,1.708323697,994.4456355,925.5135269,622.876696,524.0079941,321.6555761,400.2124446,966,581,551,210,268,480.2457881,497.9948338,393.2504852,294.7779133,397.0873289,373.1204799,392.1801796,304.9853266,224.2811973,305.3541409,0,0,0.5,0,0,2054.6,2527,2048,2047,2096.3,0.141200135,0.974136386,0.969416632,1.626308946,1.441956298,-0.130398161,0.698689433,1.131293914,2.735350933,1.6772166,7,7,3
799.8068519,197.2278343,-275.9931966,-235.2666323,-306.8388336,1008,182,-193.5,-198,-232,540.3825266,572.4896742,381.4790018,289.6152674,313.9372358,413.2231725,442.8663186,326.0484515,226.4084914,225.2060827,-796.91,-1081,-1811,-941,-1884.1,2047,2163.2,893,302.08,1050,-1.205744565,0.235504071,-0.449070748,-0.545130994,-1.388147081,0.586714966,-0.262479678,0.005453535,-0.4658128,2.804343384,950.9271905,883.9670875,475.7019296,358.3743809,289.4058574,322.8407267,1008,372,230.53,206,236.98,387.6075197,374.5163348,305.3548983,235.4957241,297.4487652,296.5301597,313.3154487,262.9239909,186.3580255,215.8585683,1.5,0,0.66447,0,0,2047,2163.2,1811,941,1884.1,-0.778847047,0.908569048,0.998197233,1.117842623,1.739710217,0.211018532,0.773296941,0.953851563,0.06295727,3.171257206,7,7,4
805.1169932,199.9222158,-270.5294123,-237.0049973,-268.3280478,1003.15,166.86,-197.405,-222.065,-216.165,549.43481,579.2432038,406.5039778,303.5076386,341.3258628,421.5040388,447.2480394,345.3670373,236.4264201,238.7682541,-1113.4,-2002,-2048,-1060,-2036,2047,2114.8,1299,651,1854,-1.021387277,0.199275747,-0.339447765,-0.225547386,-0.4366287,0.405040945,-0.076644885,0.283485509,-0.355932715,3.545533373,943.1541432,884.283031,476.7784781,376.696349,308.8336618,319.2112278,1004.15,376,249,248.04,227,409.9835314,384.8444013,310.6546769,229.9905608,294.2728717,317.0557913,322.3857726,265.5217245,182.4433137,222.6644252,0,0,0,1,0,2047,2114.8,2048,1060,2036,-0.519696834,0.940335246,1.042885057,0.990195228,1.641381567,0.027978459,0.922387388,1.596221377,-0.012425241,3.162062461,7,7,5
767.8780505,230.48895,-230.0806962,-354.8062605,140.6922361,1006,223,-157,-296.57,69.5,628.0605398,569.5142684,452.4242727,370.9108578,345.5402137,479.904994,448.8551971,353.5126103,307.0533542,301.0614352,-1109,-2048,-2048,-1229,-646,2077.6,1677,1135,582,1304,-1.146826239,-0.207970527,-0.718289226,-0.086998433,0.535006975,0.394801456,-0.209048767,1.959713401,-0.559156439,-0.672337628,917.2681021,924.0085541,495.2417297,377.8596989,416.5571153,300.9252991,1006.25,441.6,249,358,230,360.8105601,363.4824786,338.8301275,299.8678989,220.4631101,263.7908032,309.9229211,267.3436785,252.0622375,175.7268751,1.5,0,0,0,1,2077.6,2048,2048,1229,1304,-0.385253318,0.629440717,1.816389878,0.661803426,1.194885833,1.109374842,-0.153162014,5.435889531,-0.677111023,1.292924188,7,8,1
778.5615742,204.1539456,-240.5546468,-360.0035456,123.9758459,1000,218.5,-172,-312.06,26.5115,610.7137424,589.9783776,403.0494939,355.2946451,389.8444561,470.7486369,455.2103981,309.8438828,296.3139112,313.5828696,-957,-2048,-2048,-1096,-2036,2075.6,2047,1760,443.54,1982,-1.077934611,-0.231796083,-0.517457798,-0.092882908,0.191448399,0.278700908,0.126450762,2.684712036,-0.790953032,3.122835612,922.3210176,908.8969481,501.9929709,346.6981719,413.5419577,309.2068014,1000,445,220,342,221,391.0959243,371.0527549,316.3751216,291.212768,267.7886886,294.1691791,308.3030317,254.3843016,247.4425196,192.5798277,1,0,0,0,1,2075.6,2048,2048,1096,2036,-0.48095347,0.840367166,1.734607676,0.601062542,2.293928196,0.389941186,0.721885792,4.933710645,-0.867962307,7.976006819,7,8,2
752.9296552,205.8190494,-292.9774291,-344.6856065,111.5814931,998.055,221.395,-212,-261,-58.282,611.3303175,606.8050483,423.9204437,352.6176599,380.7109551,490.4028621,477.9073693,342.9574832,292.1230602,313.7085895,-807,-2102.3,-2129.1,-1077,-1475,2061.2,1587,1675,533.74,1949,-0.972433857,-0.317754577,-0.433214419,-0.129334106,0.865817935,-0.054161975,-0.090143292,1.802739322,-0.651275047,1.466192659,909.042858,880.4676257,515.3854212,396.369126,397.9966578,299.7221408,998.055,484.73,289.93,300,202.01,406.6112682,380.6240959,329.2586328,291.0882757,259.8676706,318.2955354,325.4570251,266.9871893,248.672258,193.785392,0,0.66667,0,0,0.13523,2061.2,2102.3,2129.1,1077,1949,-0.490942605,0.602171682,1.499148231,0.654714361,1.998564302,-0.033144813,-0.080283138,3.970182612,-0.83515404,5.675336583,7,8,3
689.3044698,215.7645318,-394.2509938,-351.1368025,74.24070496,918,212.5,-518.5,-249,-66,592.0622053,619.118146,349.3014995,322.5157064,335.3678446,479.6503663,497.4968052,297.3467956,270.7329991,267.5780729,-757.78,-2048,-2048,-1058,-1209,2000,1854,581,469,1719,-0.893049255,-0.276587761,-0.378432043,-0.226077845,1.080277505,-0.149498336,-0.392931448,0.974381823,-0.704624855,2.041661449,897.7402562,820.6564692,535.3665835,428.4075404,385.3520658,258.4536241,918,544.5,519,281,184,390.0238351,378.3439773,306.4321296,280.7253396,226.1845506,317.9862874,322.6338795,262.8878122,241.6047831,156.9656858,1.5,0,0,0,0,2000,2048,2048,1058,1719,-0.346596754,0.451881334,0.881189317,0.645663012,2.33242103,-0.256399257,-0.334548891,1.763539048,-0.850384951,7.2069432,7,8,4
792.7714284,203.7135907,-319.6425604,-353.1744318,181.3226816,995.5,233,-235,-287.5,114,657.5085227,700.3969073,543.1038007,444.2090053,408.5239628,508.6852433,549.1045285,433.5502741,353.9173484,339.6753618,-1527.6,-2048,-2048,-1679,-2036,2053,2066.3,2047,848,2006,-0.7957168,-0.181329946,-0.003439083,-0.202480253,0.51768684,0.130256215,0.106762111,1.089325233,-0.204964497,1.076286209,964.2443805,927.477175,586.0409421,492.020868,453.0248799,343.3573719,997,552,516,354.5,247,447.7647709,434.1485268,393.6878546,341.7435477,286.0768183,339.2401461,346.5731171,307.4949367,279.5984926,218.8523592,2,1,0,0,0,2053,2066.3,2048,1679,2036,-0.02715202,0.925104662,1.223207841,0.935475797,1.677673771,0.162962211,0.836413418,1.864845424,0.189081035,4.067268408,7,8,5
608.0871921,116.512064,-263.5092782,-297.3407711,-78.85099479,489.25,54.75,-189,-258.5,-106,789.1794509,892.2044204,577.3736063,303.5449722,263.7116847,674.6448641,677.9866395,453.0324429,255.8585973,178.6351714,-1373,-2653.5,-2048,-1350,-1772,2158.2,2140.3,2047,1276,1676,0.231215775,0.104419674,0.323112234,0.058255127,0.722283105,-0.928290955,0.280310444,1.52174627,0.343895909,7.048817246,739.8724535,770.3862318,677.4123328,480.8958227,339.2885605,199.6860084,643.5,564,489.75,284,155,631.6098736,591.9638636,414.0403237,255.7668073,189.3793175,533.2122156,458.605754,333.906748,223.3988407,129.3864174,0,0,0,0,0,2158.2,2653.5,2048,1350,1772,0.610754147,1.063870521,1.129540701,0.574565864,2.803743655,-0.793554961,0.272127986,1.572159071,-0.280528686,13.8024038,7,9,1
557.5012682,147.5443153,-100.8842901,-310.2813568,-83.42500485,455.535,54,-118.665,-318.29,-102.65,873.21686,947.8234805,781.430042,313.1231924,257.1610978,731.079886,758.1258244,614.8608548,259.6310811,184.9495301,-1968,-2424.9,-2349.2,-1238.6,-1552,2377.2,2475.3,2220.3,1123,1340,0.158330947,0.325631505,0.254011176,0.558950919,0.201096162,-0.866684685,-0.335010692,0.084906943,0.647022836,3.741855257,667.8239894,817.1671787,754.8107362,625.7737474,365.8852249,203.8790077,652.945,639.5,597.5,357.5,162.215,636.6242934,591.604777,478.4737284,245.8068157,177.4808353,532.2086857,462.7244398,372.8098002,216.0702931,125.4041074,0.041071,3,1,0,0,2377.2,2475.3,2349.2,1238.6,1552,0.656010219,0.877444699,0.927459767,0.265452341,2.23232358,-0.746635343,-0.063998059,0.652554226,-0.974846465,8.439309465,7,9,2
831.6176303,153.6870295,-289.6541654,-308.5878071,-83.81177332,957,88.75,-196.32,-257,-110.98,600.7436363,579.041808,433.5214826,279.3080791,206.1675825,495.8951278,435.6454448,379.041537,238.4453416,136.4628031,-1030,-2308.3,-2235.8,-1463.4,-1612.3,2076.7,2047,1299,1380,1151,-0.252727469,-0.030985338,-0.579443309,0.367301777,0.695050835,-0.725165514,1.269968518,0.689780524,0.653604894,6.863916313,949.3987411,866.7836816,439.0282689,398.5789751,342.1382581,167.690945,957,303,318.75,282.645,138.94,548.7628283,407.5402886,336.0689184,237.0047898,146.2873055,454.8445529,326.9003354,281.8760454,213.3947408,96.38086623,0,0,0,0,0,2076.7,2308.3,2235.8,1463.4,1612.3,-0.033188379,1.339746651,1.23515198,0.334079495,2.76350618,-0.93951899,1.911110574,3.193358657,-0.863910363,13.15847477,7,9,3
829.4781979,80.26125767,-269.3669539,-312.047235,-88.904743,950,49,-219.785,-257.5,-125.25,621.1487057,585.6386876,472.9796843,287.2935331,213.1950474,513.4811343,443.9774586,410.6240778,241.0368273,149.2582286,-1398,-2048,-2048,-1256,-1056,2061.9,2047,920,1296,1358,-0.317985069,0.114559657,-0.405005185,0.462707697,0.908677997,-0.665860744,1.132210771,0.32099214,1.493124813,4.213643665,933.9764645,874.3696457,445.0270624,433.716575,349.6178969,184.1043853,952.5,339.08,440,279.5,154,556.1429681,388.9202335,328.7765795,240.13446,139.4536115,462.8664016,308.1531537,267.7334332,214.0428595,98.00505076,1,0,0,1,0,2061.9,2048,2048,1296,1358,-0.053931933,1.448401307,1.2766655,0.486287573,2.15424925,-1.015201961,2.925146133,3.748659698,-0.614175393,9.069996059,7,9,4
705.6216359,165.0858408,-236.9669354,-315.4600462,-74.8855956,773.055,249.5,-517.68,-253,-117,542.2897911,592.6167125,577.1689388,287.2554825,188.5405164,468.2115474,473.0862725,485.4124242,242.1193285,138.2205471,-767,-2048,-2048,-2036,-1061,2047,2047,1472,1966,883,0.118134457,-0.341297476,0.486525611,0.187183858,0.715684303,-0.827245167,0.356260084,-0.175311448,2.017775209,2.709857619,828.5115868,727.6328024,503.4069613,535.6036072,346.8054529,163.2287352,773.055,486.5,586,263,143,512.364309,353.4586999,319.8560125,248.4912341,120.4275863,445.2899192,275.1942925,248.3594066,218.6099721,85.61873158,0,0,0,0,0,2047,2048,2048,2036,1061,0.279986929,1.047153109,0.515738761,0.673469943,1.820487318,-0.915663718,1.969719919,1.338254725,0.764775903,6.008228752,7,9,5
722.7083602,131.0144679,-185.0105065,-326.8940608,-79.61416163,545,185.5,-110,-348.06,-106,723.7646739,944.0149292,532.9720688,289.4123863,277.6396393,610.3907107,756.5945568,448.5721052,240.7452128,207.7150518,-1031,-2130,-2048,-979,-1037,2311.2,2566,1552,662,1065.4,0.389359853,0.027232531,-0.16965271,0.354596731,0.335558416,-0.804517441,-0.303137342,-0.168159835,-0.518301393,1.247827243,828.7938187,789.416645,768.4025255,453.8033315,371.579504,224.8831872,587.5,646,424.5,361,183,650.294761,563.4070881,334.9823475,229.1788368,181.1472345,556.7678574,444.7146049,271.3943911,197.4747057,138.3110866,1,1,0,0,0.14674,2311.2,2566,2048,979,1065.4,0.678862065,0.864803551,1.001915112,0.177489102,1.403931503,-0.850541532,-0.083009127,1.551009413,-0.994243542,2.441430126,7,10,1
819.4276133,183.0693654,-250.1034859,-317.7991575,-72.88455384,753,175.5,-191,-305.71,-120,629.6771744,672.4129648,416.738177,269.1679605,243.617412,510.8216818,517.3091069,361.3912966,231.2544022,171.134841,-718,-2261.9,-1670,-1163,-1029,2553.8,2165.9,1233.4,572,1447,0.301576086,0.350238068,-0.054188655,0.214484086,1.061322683,-0.543681212,0.638962183,-0.499551575,-0.768747832,3.816729584,934.7920744,848.4160816,533.2071065,386.7270237,350.3958919,197.1046612,753,458,286,310.67,158,590.0158876,448.5610566,294.3080536,225.074517,160.6022021,484.216055,332.316773,258.3258556,201.1140083,113.6838557,0,3.2877,0,0,0,2553.8,2261.9,1670,1163,1447,0.531190765,1.452362899,0.664179374,0.20593802,2.121635459,-0.613015838,2.17548844,-0.054256061,-1.124503244,7.485994498,7,10,2
769.6474935,203.777566,-176.1109708,-320.4822275,-69.20474134,759.63,213,-207,-299,-100.5,605.8970019,695.1395176,549.3197027,272.8703961,208.0350764,476.9402209,526.0287538,469.2547874,236.1375726,151.1181237,-1202,-2048,-2048,-1155,-1411,2313.2,2189.7,1367,682,863,0.175725325,0.143016887,0.19150806,0.147771728,0.201791022,-0.228553461,0.858469422,-0.493394752,-0.89878151,3.600818029,878.860506,812.219189,549.0048649,492.5710558,349.992289,170.5925187,762.18,478,552.04,301,141,547.4781294,472.4388663,300.0457291,233.7988327,137.6700352,437.0855346,350.467871,241.4386141,209.4372397,95.91072348,1,0,0,0,0,2313.2,2189.7,2048,1155,1411,0.544831019,1.394763256,0.650158947,0.20994747,2.328217184,-0.358170948,1.89379212,1.723221863,-1.227389328,10.39890002,7,10,3
761.4898241,243.0950492,-199.9796659,-317.761254,-72.26759976,650,231.5,-135.5,-331,-102,726.8439317,934.201038,519.1033721,302.1527698,311.203741,608.6564763,742.3441931,413.8636324,251.7073891,225.8911219,-1456,-2257.9,-2036,-1782.5,-2037,2385.1,2154.3,1876.7,970.69,1274.6,0.320166867,-0.094647186,0.098227507,0.206351194,0.175376003,-0.749459944,-0.269236124,0.675388906,0.186320498,3.012908116,886.0861371,820.2165564,770.4051831,429.074276,366.7819635,242.3098425,671.31,634,360.5,337,187,659.8020032,581.266976,353.8914092,240.2340907,208.1180952,561.5026447,470.1683003,292.7815228,206.8779314,152.9970915,1,2,0,0,0,2385.1,2257.9,2036,1782.5,2037,0.603940417,0.761520732,1.062582925,0.456164767,2.049523649,-0.901669134,-0.388487463,1.377474379,0.257054139,8.317888555,7,10,4
755.5004217,178.6181697,-189.482879,-328.4722141,-77.37368702,668,192,-122,-363,-109,725.3987747,870.0188141,516.0653627,292.8044799,270.8889952,607.0504089,689.073084,433.0312102,244.9603766,201.2608171,-1243,-2048,-1879,-1406,-1156,2085.9,2176.6,1951,745,1121,0.241169173,0.120539696,0.156555115,0.256571932,0.436578474,-0.79971712,-0.228643149,-0.033551168,-0.556808398,1.678947091,867.4501611,825.0326534,706.8971533,440.3775134,372.4634043,219.3433375,685,602,432,366,173,645.1575116,537.4058908,328.9131961,234.2601493,176.7100829,547.7548314,421.3437293,277.3564182,200.6139798,133.2158097,1,1,1,0,0,2085.9,2176.6,1951,1406,1156,0.551734143,0.928683019,0.758985384,0.261237406,1.569694617,-0.905028115,0.178927388,0.538990188,-0.773957098,3.37198489,7,10,5
748.7701189,77.86229917,-229.790699,-304.812588,-60.23390972,886.34,67.927,-457.67,-332.84,-92,1193.034285,1264.151711,850.5627566,425.4378218,426.3808768,1053.455056,1035.207734,658.9416,328.4645593,323.209939,-2676.6,-2749.7,-2012.9,-1628.1,-2035,2604.3,3302.3,2398.3,1997,2348.2,-0.412102822,-0.043484363,0.911789128,0.613187625,0.184412694,-1.041895805,-0.852943117,0.582725809,1.418482822,1.907191624,846.2043675,1203.744774,1036.894713,719.3459806,425.227192,331.6100013,1182.3,896.37,645,398,272,730.9390617,726.7269406,508.3587431,304.990531,274.5507296,660.8744968,637.9358747,398.2087296,251.633062,202.4612038,1.2727,0.58333,2,0,1,2676.6,3302.3,2398.3,1997,2348.2,-0.111264385,0.281432294,0.794683743,0.704796232,1.839505122,-1.47574706,-1.223709726,0.254322078,0.332348871,5.822746333,7,11,1
706.0842946,160.1579501,-265.3811048,-313.6697266,-88.78101783,961.145,232.98,-569.01,-325.055,-78,1288.972532,1402.928775,1012.982198,394.943922,463.250986,1129.205499,1199.836859,818.2930476,313.6303162,356.2732063,-2538.6,-2561.2,-2339.1,-1826,-2035,2489.8,2647.5,2732.6,780,1980,-0.518576026,-0.180800318,0.615032129,0.017900202,-0.308904153,-0.985595488,-1.194386605,-0.157827306,0.082019436,1.495025097,837.1997954,1289.463128,1213.879184,875.6686679,411.9412294,362.6280324,1363.1,1199.5,759,369.5,303.295,704.4364913,720.4440402,573.6992336,290.8761576,301.4497867,633.4080691,650.658846,465.1955917,233.7090687,223.4047258,2.2007,1,0.75,0,0,2538.6,2647.5,2732.6,1826,2035,-0.263906887,-0.112869618,0.562446437,0.841759549,1.778623297,-1.383265154,-1.459061615,-0.483050296,0.660685799,5.248411635,7,11,2
817.2417653,152.1985486,-387.6735486,-265.0671838,-81.18085744,867,38.5,-550,-230,-61,1203.498191,1348.011809,951.5854794,413.782388,492.3840429,1035.781057,1120.280859,739.5106382,317.1782449,372.5042288,-2146.5,-2716,-2171.9,-1791,-2036,2461.3,2525.7,2047,1755,2008,-0.611649951,-0.124202476,0.566494293,-0.047211988,0.106403945,-0.559616541,-1.053782227,0.360928542,1.694517913,1.415961582,958.2224298,1215.330658,1116.886087,814.0761769,371.9493057,375.5160428,1306,1023.1,688,316,297,799.0768228,769.2506928,626.5917997,321.0419833,328.4771026,741.6188432,695.0358629,515.7122661,251.0062526,253.6873396,0,0,0,0,0,2461.3,2716,2171.9,1791,2036,-0.2146702,-0.010667674,0.588688369,1.238345454,1.473019974,-1.603252537,-1.510277154,-0.662887742,1.93286032,3.441113625,7,11,3
757.7003842,66.13638729,-124.9062602,-286.5836786,-93.15096337,865,67.5,-219.25,-295.25,-115,1041.878144,1136.83068,897.8881544,366.8067349,393.6117665,880.6662578,901.9534121,692.4825785,290.1685052,278.6076006,-2184,-2303.2,-2048.8,-1175.3,-2007,2378.6,2186.7,2345.6,1589,2009,-0.400800295,-0.004710229,0.729463646,0.704745466,0.274899571,-0.758342007,-0.584325834,0.263235702,1.352450069,3.83520773,827.5824881,1090.472951,904.0758623,719.9524391,383.9391357,294.0299712,1029,730.665,630,349,206.5,685.5843582,691.9487905,550.540571,263.0950526,277.6601846,593.1837912,588.1571821,429.079028,224.2390529,202.4045178,0.5,1,0,0,0,2378.6,2303.2,2345.6,1589,2009,0.137082085,0.50419416,0.903571745,0.557653845,2.18560804,-1.307410996,-1.077756645,0.08837464,-0.226432497,7.637643054,7,11,4
764.8166997,-5.301812217,-246.1094334,-319.5726338,-91.58082489,914.41,-36,-530,-335.22,-76,1178.320581,1280.42089,998.2038353,396.059461,472.5716556,1030.078342,1059.413697,800.8912592,309.792334,358.325114,-2275.8,-2408.5,-2405.7,-1396.6,-1913.1,2455.2,2711.2,2321.3,1318.7,2007,-0.46668769,0.059328324,0.528857567,0.301949181,0.151764025,-0.963559825,-0.989880295,-0.118064327,0.420576734,1.416485944,869.5149581,1208.416704,1059.569678,850.8337626,424.9088346,364.1771481,1233,999.88,732,384,276.54,715.7654496,718.1928433,576.5950047,279.9485915,314.6005206,648.3771269,636.8409617,460.5132976,226.240201,244.1184624,0.36921,1,2,0,0.5419,2455.2,2711.2,2405.7,1396.6,2007,-0.125361639,0.143353752,0.679028937,0.783023995,1.503444134,-1.465355209,-1.373928711,-0.352353869,0.243171194,3.201278572,7,11,5
313.2841046,56.2531491,-59.59772454,-314.5426011,-60.63477278,76.085,22.5,-16,-264,-87,837.4034827,992.5578393,629.2836904,293.8150386,298.818171,630.3192603,744.8211587,441.8644355,241.6822567,225.5999779,-2183.1,-2155.8,-2342.3,-1533.7,-1552,2339.3,2290.1,2422.2,1003,1633,0.802526212,0.1543369,-0.094351332,0.000981188,0.084847397,0.248816871,-0.004973687,2.021464473,0.340378995,1.861974439,455.4962781,588.8593345,744.2967438,439.7276959,351.7560539,235.3744785,262,582,252,280,188,672.6937738,658.8577484,453.9805352,248.0324685,193.7599288,533.5071678,536.4391856,348.2725394,214.0594088,144.280307,0,0,0,0,0,2339.3,2290.1,2422.2,1533.7,1633,1.248737206,0.861240755,1.667653642,0.638261059,1.805373041,0.186067237,-0.488124991,2.879415027,-0.041085847,5.690414015,7,12,1
515.9076774,25.11705715,15.69878551,-316.8548873,-58.4171696,316,-15,40,-281,-79.5,902.3555501,978.2000059,852.3637151,355.5074075,368.7771679,718.6053855,758.1399472,634.022957,270.8751748,272.893226,-2073.2,-2262.7,-2214.5,-2036,-2036,2382.1,2261.9,2169.8,1222,2002,0.243098003,0.171193517,0.23305801,0.023078562,0.017723121,-0.331629445,-0.139885514,0.473621334,2.119936714,2.528198979,608.9726064,765.3875599,757.1488103,634.6904963,384.6131263,280.9394459,535,600.79,532,308.67,221,703.1287938,619.5780817,568.9366354,280.7593822,245.8361363,589.703097,501.5425166,440.448006,227.3431312,179.1885857,0,0,0,0,0,2382.1,2262.7,2214.5,2036,2036,0.824089065,0.831632784,1.1375182,1.183027659,2.018960294,-0.753160396,-0.374545761,0.480208191,2.548914793,6.897699556,7,12,2
444.9791734,30.94698966,-22.31646801,-314.9764043,-61.50783,270,32.5,-9.5,-275,-67,1083.840013,1103.563161,879.6219758,370.1740388,400.8907873,905.8553412,890.2604975,655.1301505,280.1473061,274.9371514,-2593.2,-2243.8,-2361,-2235.1,-2439.1,2412.9,2318.5,2076.1,2082.1,2011,-0.039932857,0.048295961,0.099967207,-0.24941902,0.02717069,-0.767447786,-0.632140785,0.390366992,2.978447319,5.624803705,549.9595931,928.5134993,890.851933,655.0901026,383.4455456,280.9879689,711,741.5,534,298.5,199,714.2878204,651.7277997,587.2394759,298.6331154,292.4044791,624.5664352,550.318329,462.1223547,234.7469767,195.6118978,0,0.5,0,0,0,2593.2,2318.5,2361,2235.1,2439.1,0.429462168,0.506606814,1.071596771,1.5201808,2.750363636,-1.238573636,-0.943102617,0.21743522,4.183358669,10.91864336,7,12,3
504.8123036,27.27102233,-110.7329469,-326.7015349,-63.92880071,333.5,34,-50.75,-281.5,-97.5,952.0706416,1095.107046,881.3142791,384.2830725,455.273707,785.8579113,870.0917682,659.8475099,291.6019452,323.3227354,-2420.1,-2272.2,-2276.1,-1962,-2036,2565.9,2545.7,2300.8,1648,2012,0.084646633,0.038496197,0.051783671,0.271955027,0.157180155,-0.536495341,-0.493423731,0.454982586,2.182569493,2.700200693,615.3549712,825.3480722,870.6734251,658.7861276,405.368911,333.6647785,625.405,685,544,318.645,240.5,692.7309196,664.5137523,595.6351518,300.0943521,316.1944825,589.1426066,558.3446531,464.1202106,246.6503314,229.3748609,0,0.5,0,0,0,2565.9,2545.7,2300.8,1962,2036,0.653313428,0.605876849,1.08764125,1.073069466,1.983976678,-0.921534435,-0.896625173,0.22456719,1.425863643,5.311035764,7,12,4
